amount,bin,status,fraud,BankFrequency,AmountCategory,AmountMark
amount below 1500,455255,paid,0,194,3.0,1250.0
amount below 500,549949,paid,0,91,1.0,250.0
amount below 2000,455255,paid,0,194,4.0,1750.0
amount below 1000,525678,paid,0,496,2.0,750.0
amount below 500,494133,paid,0,30,1.0,250.0
amount below 1000,477291,paid,0,531,2.0,750.0
amount below 1000,528843,paid,0,282,2.0,750.0
amount below 500,477291,paid,0,531,1.0,250.0
amount below 500,545534,paid,0,2,1.0,250.0
amount below 500,426807,paid,0,86,1.0,250.0
amount below 2000,421316,paid,0,212,4.0,1750.0
amount below 2000,528843,paid,0,282,4.0,1750.0
amount below 2000,528843,paid,0,282,4.0,1750.0
amount below 3000,547046,paid,0,207,6.0,2750.0
amount below 500,477291,paid,0,531,1.0,250.0
amount below 1000,436401,paid,0,20,2.0,750.0
amount below 2500,491284,paid,0,156,5.0,2250.0
amount below 500,477214,paid,0,196,1.0,250.0
amount below 500,548234,paid,0,227,1.0,250.0
amount below 500,548234,paid,0,227,1.0,250.0
amount below 1000,557909,paid,0,139,2.0,750.0
amount below 2500,493162,paid,0,33,5.0,2250.0
amount below 1500,525678,paid,0,496,3.0,1250.0
amount below 1500,477291,paid,0,531,3.0,1250.0
amount below 500,545534,paid,0,2,1.0,250.0
amount below 1500,548234,paid,0,227,3.0,1250.0
amount below 3000,520416,paid,0,461,6.0,2750.0
amount below 1000,548234,paid,0,227,2.0,750.0
amount below 1500,493173,paid,0,163,3.0,1250.0
amount below 1000,518853,paid,0,46,2.0,750.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 2500,535875,paid,0,46,5.0,2250.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 500,415231,paid,0,1060,1.0,250.0
amount below 500,408245,paid,0,32,1.0,250.0
amount below 1000,533609,paid,0,53,2.0,750.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 2500,520416,paid,0,461,5.0,2250.0
amount below 1500,477291,paid,0,531,3.0,1250.0
amount below 3000,528843,paid,0,282,6.0,2750.0
amount below 2000,493173,paid,0,163,4.0,1750.0
amount below 1000,477214,paid,0,196,2.0,750.0
amount below 1000,370752,paid,0,1,2.0,750.0
amount below 1000,520416,paid,0,461,2.0,750.0
amount below 1000,477291,paid,0,531,2.0,750.0
amount below 500,415231,paid,0,1060,1.0,250.0
amount below 1000,455255,paid,0,194,2.0,750.0
amount below 1500,491284,paid,0,156,3.0,1250.0
amount below 500,557907,paid,0,269,1.0,250.0
amount below 1000,547146,paid,0,94,2.0,750.0
amount below 2500,376702,paid,0,12,5.0,2250.0
amount below 500,547146,paid,0,94,1.0,250.0
amount below 500,517712,paid,0,99,1.0,250.0
amount below 500,425981,paid,0,77,1.0,250.0
amount below 500,517712,paid,0,99,1.0,250.0
amount below 500,425981,paid,0,77,1.0,250.0
amount below 500,549949,paid,0,91,1.0,250.0
amount below 1000,491089,paid,0,197,2.0,750.0
amount below 500,547046,paid,0,207,1.0,250.0
amount below 1000,493161,paid,0,203,2.0,750.0
amount below 1500,404360,paid,0,51,3.0,1250.0
amount below 6500,525678,paid,0,496,13.0,6250.0
amount below 500,426807,paid,0,86,1.0,250.0
amount below 500,520416,paid,0,461,1.0,250.0
amount below 2000,545375,paid,0,53,4.0,1750.0
amount below 500,557910,paid,0,418,1.0,250.0
amount below 2000,518899,paid,0,65,4.0,1750.0
amount below 500,477213,paid,0,370,1.0,250.0
amount below 1500,547046,paid,0,207,3.0,1250.0
amount below 1000,520416,paid,0,461,2.0,750.0
amount below 500,547096,paid,0,54,1.0,250.0
amount below 1000,554629,paid,0,76,2.0,750.0
amount below 2000,372547,paid,0,2,4.0,1750.0
amount below 1000,540956,paid,0,5,2.0,750.0
amount below 500,549138,paid,0,399,1.0,250.0
amount below 1000,554629,paid,0,76,2.0,750.0
amount below 1000,547046,paid,0,207,2.0,750.0
amount below 500,549138,paid,0,399,1.0,250.0
amount below 500,477291,paid,0,531,1.0,250.0
amount below 1500,415231,paid,0,1060,3.0,1250.0
amount below 500,491284,paid,0,156,1.0,250.0
amount below 500,542418,paid,0,5,1.0,250.0
amount below 1500,557907,paid,0,269,3.0,1250.0
amount below 1000,554629,paid,0,76,2.0,750.0
amount below 2500,477291,paid,0,531,5.0,2250.0
amount below 500,415231,paid,0,1060,1.0,250.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 1000,525678,paid,0,496,2.0,750.0
amount below 1500,547046,paid,0,207,3.0,1250.0
amount below 1000,549138,paid,0,399,2.0,750.0
amount below 500,477291,paid,0,531,1.0,250.0
amount below 1000,408245,paid,0,32,2.0,750.0
amount below 1000,477213,paid,0,370,2.0,750.0
amount below 1500,441545,paid,0,7,3.0,1250.0
amount below 500,493173,paid,0,163,1.0,250.0
amount below 1000,557909,paid,0,139,2.0,750.0
amount below 1000,370781,paid,0,10,2.0,750.0
amount below 2500,557907,paid,0,269,5.0,2250.0
amount below 1500,547046,paid,0,207,3.0,1250.0
amount below 1000,535875,paid,0,46,2.0,750.0
amount below 500,535875,paid,0,46,1.0,250.0
amount below 1500,477291,paid,0,531,3.0,1250.0
amount below 2000,493161,paid,0,203,4.0,1750.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 500,477291,paid,0,531,1.0,250.0
amount below 2000,415231,paid,0,1060,4.0,1750.0
amount below 1500,455255,paid,0,194,3.0,1250.0
amount below 500,491089,paid,0,197,1.0,250.0
amount below 1000,477291,paid,0,531,2.0,750.0
amount below 2000,376670,paid,0,8,4.0,1750.0
amount below 500,547096,paid,0,54,1.0,250.0
amount below 500,554629,paid,0,76,1.0,250.0
amount below 1000,477291,paid,0,531,2.0,750.0
amount below 1500,415231,paid,0,1060,3.0,1250.0
amount below 500,557907,paid,0,269,1.0,250.0
amount below 500,547096,paid,0,54,1.0,250.0
amount below 500,554629,paid,0,76,1.0,250.0
amount below 500,477291,paid,0,531,1.0,250.0
amount below 1000,554629,paid,0,76,2.0,750.0
amount below 1000,557907,paid,0,269,2.0,750.0
amount below 500,370740,paid,0,1,1.0,250.0
amount below 500,455511,paid,0,64,1.0,250.0
amount below 1000,455513,paid,0,63,2.0,750.0
amount below 500,549949,paid,0,91,1.0,250.0
amount below 500,493172,paid,0,135,1.0,250.0
amount below 500,439185,paid,0,7,1.0,250.0
amount below 1500,473701,paid,0,68,3.0,1250.0
amount below 1500,549138,paid,0,399,3.0,1250.0
amount below 500,528843,paid,0,282,1.0,250.0
amount below 1000,493173,paid,0,163,2.0,750.0
amount below 500,416502,paid,0,28,1.0,250.0
amount below 2500,417968,paid,0,4,5.0,2250.0
amount below 1000,547380,paid,0,34,2.0,750.0
amount below 1000,477291,paid,0,531,2.0,750.0
amount below 1500,549949,paid,0,91,3.0,1250.0
amount below 500,520416,paid,0,461,1.0,250.0
amount below 1000,549138,paid,0,399,2.0,750.0
amount below 1000,530056,paid,0,99,2.0,750.0
amount below 500,545375,paid,0,53,1.0,250.0
amount below 500,518899,paid,0,65,1.0,250.0
amount below 500,557907,paid,0,269,1.0,250.0
amount below 1000,426513,paid,0,4,2.0,750.0
amount below 1500,518899,paid,0,65,3.0,1250.0
amount below 500,518004,paid,0,22,1.0,250.0
amount below 500,518004,paid,0,22,1.0,250.0
amount below 500,518853,paid,0,46,1.0,250.0
amount below 500,376696,paid,0,3,1.0,250.0
amount below 1000,557910,paid,0,418,2.0,750.0
amount below 500,557910,paid,0,418,1.0,250.0
amount below 1500,557910,paid,0,418,3.0,1250.0
amount below 1000,557910,paid,0,418,2.0,750.0
amount below 500,415231,paid,0,1060,1.0,250.0
amount below 500,525678,paid,0,496,1.0,250.0
amount below 2000,493172,paid,0,135,4.0,1750.0
amount below 1500,494133,paid,0,30,3.0,1250.0
amount below 500,517712,paid,0,99,1.0,250.0
amount below 2000,415231,paid,0,1060,4.0,1750.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 2000,370786,paid,0,13,4.0,1750.0
amount below 1000,528851,paid,0,92,2.0,750.0
amount below 1500,371772,paid,0,6,3.0,1250.0
amount below 500,371772,paid,0,6,1.0,250.0
amount below 1000,528843,paid,0,282,2.0,750.0
amount below 3000,426807,paid,0,86,6.0,2750.0
amount below 500,415231,paid,0,1060,1.0,250.0
amount below 1000,371772,paid,0,6,2.0,750.0
amount below 500,557907,paid,0,269,1.0,250.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 500,547046,paid,0,207,1.0,250.0
amount below 1000,547046,paid,0,207,2.0,750.0
amount below 1500,547046,paid,0,207,3.0,1250.0
amount below 1000,491573,paid,0,13,2.0,750.0
amount below 500,525678,paid,0,496,1.0,250.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 1000,557909,paid,0,139,2.0,750.0
amount below 2000,477291,paid,0,531,4.0,1750.0
amount below 1000,491284,paid,0,156,2.0,750.0
amount below 2000,477291,paid,0,531,4.0,1750.0
amount below 500,557907,paid,0,269,1.0,250.0
amount below 1000,497886,paid,0,2,2.0,750.0
amount below 500,477213,paid,0,370,1.0,250.0
amount below 1000,547046,paid,0,207,2.0,750.0
amount below 500,370780,paid,0,7,1.0,250.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 1000,421316,paid,0,212,2.0,750.0
amount below 500,551238,paid,0,8,1.0,250.0
amount below 2500,415231,paid,0,1060,5.0,2250.0
amount below 1500,547046,paid,0,207,3.0,1250.0
amount below 1000,525678,paid,0,496,2.0,750.0
amount below 1000,477214,paid,0,196,2.0,750.0
amount below 500,547146,paid,0,94,1.0,250.0
amount below 1000,404360,paid,0,51,2.0,750.0
amount below 1500,477213,paid,0,370,3.0,1250.0
amount below 500,549949,paid,0,91,1.0,250.0
amount below 500,493173,paid,0,163,1.0,250.0
amount below 1000,376660,paid,0,5,2.0,750.0
amount below 1500,455255,paid,0,194,3.0,1250.0
amount below 500,413406,paid,0,45,1.0,250.0
amount below 500,454057,paid,0,54,1.0,250.0
amount below 2000,510792,paid,0,2,4.0,1750.0
amount below 1500,421316,paid,0,212,3.0,1250.0
amount below 500,413406,paid,0,45,1.0,250.0
amount below 500,477291,paid,0,531,1.0,250.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 1500,549138,paid,0,399,3.0,1250.0
amount below 500,405306,paid,0,57,1.0,250.0
amount below 1000,537830,paid,0,27,2.0,750.0
amount below 1000,473701,paid,0,68,2.0,750.0
amount below 1000,547046,paid,0,207,2.0,750.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 1500,520416,paid,0,461,3.0,1250.0
amount below 1500,477213,paid,0,370,3.0,1250.0
amount below 500,528843,paid,0,282,1.0,250.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 2000,557910,paid,0,418,4.0,1750.0
amount below 1500,548234,paid,0,227,3.0,1250.0
amount below 500,525678,paid,0,496,1.0,250.0
amount below 1500,548234,paid,0,227,3.0,1250.0
amount below 1500,548234,paid,0,227,3.0,1250.0
amount below 1000,557910,paid,0,418,2.0,750.0
amount below 1000,477214,paid,0,196,2.0,750.0
amount below 1000,493172,paid,0,135,2.0,750.0
amount below 1000,417967,paid,0,7,2.0,750.0
amount below 1000,547046,paid,0,207,2.0,750.0
amount below 500,539978,paid,0,159,1.0,250.0
amount below 1000,525678,paid,0,496,2.0,750.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 500,525678,paid,0,496,1.0,250.0
amount below 500,510197,paid,0,1,1.0,250.0
amount below 500,462974,paid,0,11,1.0,250.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 1000,525678,paid,0,496,2.0,750.0
amount below 500,494133,paid,0,30,1.0,250.0
amount below 1000,493161,paid,0,203,2.0,750.0
amount below 500,529091,paid,0,63,1.0,250.0
amount below 1000,547046,paid,0,207,2.0,750.0
amount below 500,535875,paid,0,46,1.0,250.0
amount below 500,557910,paid,0,418,1.0,250.0
amount below 500,370787,paid,0,29,1.0,250.0
amount below 500,379739,paid,0,1,1.0,250.0
amount below 500,557910,paid,0,418,1.0,250.0
amount below 1000,525678,paid,0,496,2.0,750.0
amount below 500,491282,paid,0,37,1.0,250.0
amount below 1500,497355,paid,0,4,3.0,1250.0
amount below 2000,493173,paid,0,163,4.0,1750.0
amount below 1500,547046,paid,0,207,3.0,1250.0
amount below 500,547146,paid,0,94,1.0,250.0
amount below 1000,477214,paid,0,196,2.0,750.0
amount below 1000,525678,paid,0,496,2.0,750.0
amount below 500,554629,paid,0,76,1.0,250.0
amount below 1500,493161,paid,0,203,3.0,1250.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 1000,525678,paid,0,496,2.0,750.0
amount below 500,544549,paid,0,20,1.0,250.0
amount below 1000,540533,paid,0,6,2.0,750.0
amount below 1500,455255,paid,0,194,3.0,1250.0
amount below 7000,493161,paid,0,203,14.0,6750.0
amount below 500,525678,paid,0,496,1.0,250.0
amount below 2500,557907,paid,0,269,5.0,2250.0
amount below 500,415231,paid,0,1060,1.0,250.0
amount below 1000,525678,paid,0,496,2.0,750.0
amount below 7000,493161,paid,0,203,14.0,6750.0
amount below 1500,376694,paid,0,3,3.0,1250.0
amount below 500,415231,paid,0,1060,1.0,250.0
amount below 3500,533609,paid,0,53,7.0,3250.0
amount below 1000,477213,paid,0,370,2.0,750.0
amount below 500,547380,paid,0,34,1.0,250.0
amount below 2000,547046,paid,0,207,4.0,1750.0
amount below 4500,549138,paid,0,399,9.0,4250.0
amount below 1500,376673,paid,0,6,3.0,1250.0
amount below 1000,493172,paid,0,135,2.0,750.0
amount below 500,548234,paid,0,227,1.0,250.0
amount below 500,493158,paid,0,54,1.0,250.0
amount below 1000,520416,paid,0,461,2.0,750.0
amount below 500,498000,paid,0,1,1.0,250.0
amount below 1000,518899,paid,0,65,2.0,750.0
amount below 500,426807,paid,0,86,1.0,250.0
amount below 1500,547046,paid,0,207,3.0,1250.0
amount below 3000,547415,paid,0,1,6.0,2750.0
amount below 1000,557910,paid,0,418,2.0,750.0
amount below 500,547380,paid,0,34,1.0,250.0
amount below 1000,547046,paid,0,207,2.0,750.0
amount below 1000,425981,paid,0,77,2.0,750.0
amount below 500,420199,paid,0,43,1.0,250.0
amount below 1000,533609,paid,0,53,2.0,750.0
amount below 2000,426807,paid,0,86,4.0,1750.0
amount below 1000,376689,paid,0,93,2.0,750.0
amount below 500,473701,paid,0,68,1.0,250.0
amount below 2500,376697,paid,0,1,5.0,2250.0
amount below 1000,376673,paid,0,6,2.0,750.0
amount below 1000,547046,paid,0,207,2.0,750.0
amount below 500,520416,paid,0,461,1.0,250.0
amount below 500,415231,paid,0,1060,1.0,250.0
amount below 2500,493161,paid,0,203,5.0,2250.0
amount below 1000,426807,paid,0,86,2.0,750.0
amount below 2500,547096,paid,0,54,5.0,2250.0
amount below 500,415231,paid,0,1060,1.0,250.0
amount below 2500,529091,paid,0,63,5.0,2250.0
amount below 500,455511,paid,0,64,1.0,250.0
amount below 500,540187,paid,0,2,1.0,250.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 500,520416,paid,0,461,1.0,250.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 500,520416,paid,0,461,1.0,250.0
amount below 1500,494133,paid,0,30,3.0,1250.0
amount below 1000,528843,paid,0,282,2.0,750.0
amount below 1500,530056,paid,0,99,3.0,1250.0
amount below 3000,520416,paid,0,461,6.0,2750.0
amount below 1500,493173,paid,0,163,3.0,1250.0
amount below 1500,415231,paid,0,1060,3.0,1250.0
amount below 500,415231,paid,0,1060,1.0,250.0
amount below 1000,547046,paid,0,207,2.0,750.0
amount below 1000,376701,paid,0,2,2.0,750.0
amount below 2500,415231,paid,0,1060,5.0,2250.0
amount below 1500,477213,paid,0,370,3.0,1250.0
amount below 500,491283,paid,0,183,1.0,250.0
amount below 1000,547370,paid,0,2,2.0,750.0
amount below 2000,477213,paid,0,370,4.0,1750.0
amount below 2000,525678,paid,0,496,4.0,1750.0
amount below 500,421803,paid,0,1,1.0,250.0
amount below 500,547046,paid,0,207,1.0,250.0
amount below 4500,421316,paid,0,212,9.0,4250.0
amount below 3000,541290,paid,0,12,6.0,2750.0
amount below 1000,421316,paid,0,212,2.0,750.0
amount below 1000,455511,paid,0,64,2.0,750.0
amount below 2000,549138,paid,0,399,4.0,1750.0
amount below 1000,477291,paid,0,531,2.0,750.0
amount below 1500,491089,paid,0,197,3.0,1250.0
amount below 500,520416,paid,0,461,1.0,250.0
amount below 2000,415231,paid,0,1060,4.0,1750.0
amount below 1000,376689,paid,0,93,2.0,750.0
amount below 2000,547046,paid,0,207,4.0,1750.0
amount below 500,547046,paid,0,207,1.0,250.0
amount below 2500,547046,paid,0,207,5.0,2250.0
amount below 500,491089,paid,0,197,1.0,250.0
amount below 1000,426807,paid,0,86,2.0,750.0
amount below 500,370781,paid,0,10,1.0,250.0
amount below 500,370781,paid,0,10,1.0,250.0
amount below 1000,455255,paid,0,194,2.0,750.0
amount below 1000,376717,paid,0,1,2.0,750.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 500,557910,paid,0,418,1.0,250.0
amount below 1000,454057,paid,0,54,2.0,750.0
amount below 2500,547146,paid,0,94,5.0,2250.0
amount below 500,477291,paid,0,531,1.0,250.0
amount below 500,491283,paid,0,183,1.0,250.0
amount below 1000,557910,paid,0,418,2.0,750.0
amount below 500,539978,paid,0,159,1.0,250.0
amount below 500,405306,paid,0,57,1.0,250.0
amount below 1000,557910,paid,0,418,2.0,750.0
amount below 2500,455507,paid,0,24,5.0,2250.0
amount below 1500,548234,paid,0,227,3.0,1250.0
amount below 1000,528843,paid,0,282,2.0,750.0
amount below 1000,549138,paid,0,399,2.0,750.0
amount below 2500,415231,paid,0,1060,5.0,2250.0
amount below 2000,376671,paid,0,4,4.0,1750.0
amount below 500,370785,paid,0,16,1.0,250.0
amount below 1000,455514,paid,0,34,2.0,750.0
amount below 500,421316,paid,0,212,1.0,250.0
amount below 500,415231,paid,0,1060,1.0,250.0
amount below 1500,537830,paid,0,27,3.0,1250.0
amount below 3500,415231,paid,0,1060,7.0,3250.0
amount below 500,537830,paid,0,27,1.0,250.0
amount below 1000,525678,paid,0,496,2.0,750.0
amount below 1500,370784,paid,0,21,3.0,1250.0
amount below 1500,473701,paid,0,68,3.0,1250.0
amount below 500,415231,paid,0,1060,1.0,250.0
amount below 500,415231,paid,0,1060,1.0,250.0
amount below 2000,425981,paid,0,77,4.0,1750.0
amount below 2000,455513,paid,0,63,4.0,1750.0
amount below 500,402766,paid,0,41,1.0,250.0
amount below 1000,520416,paid,0,461,2.0,750.0
amount below 1500,455500,paid,0,33,3.0,1250.0
amount below 500,491284,paid,0,156,1.0,250.0
amount below 500,491284,paid,0,156,1.0,250.0
amount below 1500,440066,paid,0,2,3.0,1250.0
amount below 500,477291,paid,0,531,1.0,250.0
amount below 1000,557910,paid,0,418,2.0,750.0
amount below 500,417967,paid,0,7,1.0,250.0
amount below 500,376664,paid,0,4,1.0,250.0
amount below 500,547046,paid,0,207,1.0,250.0
amount below 1000,547380,paid,0,34,2.0,750.0
amount below 2500,415231,paid,0,1060,5.0,2250.0
amount below 1000,376667,paid,0,8,2.0,750.0
amount below 1000,455513,paid,0,63,2.0,750.0
amount below 500,528843,paid,0,282,1.0,250.0
amount below 2000,529091,paid,0,63,4.0,1750.0
amount below 500,426807,paid,0,86,1.0,250.0
amount below 1000,493161,paid,0,203,2.0,750.0
amount below 1500,463401,paid,0,2,3.0,1250.0
amount below 2500,547146,paid,0,94,5.0,2250.0
amount below 500,477214,paid,0,196,1.0,250.0
amount below 500,376689,paid,0,93,1.0,250.0
amount below 500,513101,paid,0,1,1.0,250.0
amount below 500,430679,paid,0,4,1.0,250.0
amount below 500,547146,paid,0,94,1.0,250.0
amount below 1000,518899,paid,0,65,2.0,750.0
amount below 500,528843,paid,0,282,1.0,250.0
amount below 500,518853,paid,0,46,1.0,250.0
amount below 1000,477213,paid,0,370,2.0,750.0
amount below 500,477213,paid,0,370,1.0,250.0
amount below 1000,477291,paid,0,531,2.0,750.0
amount below 1000,557909,paid,0,139,2.0,750.0
amount below 1500,547146,paid,0,94,3.0,1250.0
amount below 1500,463401,paid,0,2,3.0,1250.0
amount below 2500,540845,paid,0,12,5.0,2250.0
amount below 500,525678,paid,0,496,1.0,250.0
amount below 3000,432466,paid,0,6,6.0,2750.0
amount below 500,491089,paid,0,197,1.0,250.0
amount below 1500,477291,paid,0,531,3.0,1250.0
amount below 7500,455513,paid,0,63,15.0,7250.0
amount below 2500,455255,paid,0,194,5.0,2250.0
amount below 1000,548234,paid,0,227,2.0,750.0
amount below 2000,477213,paid,0,370,4.0,1750.0
amount below 1000,493172,paid,0,135,2.0,750.0
amount below 500,547146,paid,0,94,1.0,250.0
amount below 500,557910,paid,0,418,1.0,250.0
amount below 500,557909,paid,0,139,1.0,250.0
amount below 1500,493136,paid,0,4,3.0,1250.0
amount below 1500,419691,paid,0,6,3.0,1250.0
amount below 500,408245,paid,0,32,1.0,250.0
amount below 1000,421316,paid,0,212,2.0,750.0
amount below 1500,493162,paid,0,33,3.0,1250.0
amount below 1000,528843,paid,0,282,2.0,750.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 500,525678,paid,0,496,1.0,250.0
amount below 1000,415231,paid,0,1060,2.0,750.0
amount below 1500,528843,paid,0,282,3.0,1250.0
amount below 500,520021,paid,0,38,1.0,250.0
